O:,88.68,-1.72,-48.64,
O:,88.7,-1.71,-48.65,
O:,88.63,-1.75,-48.66,
O:,88.67,-1.73,-48.66,
O:,88.69,-1.71,-48.66,
O:,88.69,-1.71,-48.67,
O:,88.7,-1.7,-48.71,
O:,88.67,-1.72,-48.74,
O:,88.72,-1.69,-48.7,
O:,88.74,-1.69,-48.69,
O:,88.7,-1.71,-48.68,
L:,10.55,
L:,10.05,
O:,88.69,-1.71,-48.65,
L:,10.0,
O:,88.65,-1.74,-48.69,
O:,88.74,-1.68,-48.7,
O:,88.82,-1.63,-48.66,
O:,88.88,-1.6,-48.63,
O:,88.83,-1.63,-48.66,
O:,88.81,-1.64,-48.66,
O:,88.82,-1.63,-48.68,
O:,88.73,-1.75,-48.8,
O:,89.08,-1.65,-48.75,
L:,10.45,
L:,10.95,
L:,11.0,
O:,89.33,-1.59,-48.67,
O:,89.34,-1.61,-48.69,
O:,89.26,-1.72,-48.89,
O:,89.25,-1.83,-49.05,
O:,89.55,-1.73,-48.98,
O:,89.58,-1.71,-48.87,
O:,89.5,-1.71,-48.81,
O:,89.29,-1.72,-48.76,
O:,88.99,-1.76,-48.77,
O:,88.84,-1.75,-48.76,
O:,88.98,-1.76,-48.74,
L:,12.0,
L:,12.0,
S:,506.0,
L:,11.8,
L:,11.07,
L:,11.0,
O:,89.52,-1.79,-48.73,
O:,89.28,-1.82,-48.75,
O:,89.06,-1.88,-48.74,
L:,11.45,
L:,11.94,
L:,12.0,
O:,89.33,-1.83,-48.76,
O:,89.14,-1.82,-48.81,
O:,89.22,-1.77,-48.81,
O:,89.2,-1.77,-48.76,
O:,89.44,-1.77,-48.73,
L:,11.55,
L:,11.05,
O:,89.97,-1.73,-48.67,
L:,11.0,
O:,89.73,-1.75,-48.63,
L:,11.45,
L:,11.95,
O:,89.56,-1.86,-48.64,
L:,12.0,
O:,89.41,-1.93,-48.59,
O:,89.27,-1.89,-48.56,
O:,89.74,-1.82,-48.61,
