Washing dishes 	NW 	-68.0 	20141110_180348 	2014-11-10 18:04:00 	
Washing dishes 	NW 	-42.0 	20141111_123918 	2014-11-11 12:39:25 	
Washing dishes 	NW 	-43.0 	20141111_123918 	2014-11-11 12:39:29 	
Washing dishes 	SW 	-124.0 	20141111_181010 	2014-11-11 18:10:17 	
Washing dishes 	SW 	-124.0 	20141111_181010 	2014-11-11 18:10:21 	
Washing dishes 	NW 	-38.0 	20141112_002935 	2014-11-12 00:29:42 	
Washing dishes 	NW 	-34.0 	20141112_002935 	2014-11-12 00:29:46 	
Washing dishes 	NW 	-48.0 	 	2014-11-12 00:30:07 	
Washing dishes 	NW 	-46.0 	 	2014-11-12 00:30:11 	
Washing dishes 	NW 	-44.0 	20141112_003021 	2014-11-12 00:30:28 	
Washing dishes 	NW 	-53.0 	20141112_003021 	2014-11-12 00:30:32 	
Washing dishes 	SW 	-124.0 	20141112_130648 	2014-11-12 13:06:55 	
Washing dishes 	SW 	-124.0 	20141112_130648 	2014-11-12 13:06:59 	
Washing dishes 	NW 	-34.0 	20141112_190028 	2014-11-12 19:00:35 	
Washing dishes 	NW 	-34.0 	20141112_190028 	2014-11-12 19:00:39 	
Washing dishes 	SW 	-124.0 	 	2014-11-12 19:00:58 	
Washing dishes 	SW 	-124.0 	 	2014-11-12 19:01:02 	
Washing dishes 	SW 	-124.0 	20141112_191502 	2014-11-12 19:15:09 	
Washing dishes 	SW 	-124.0 	20141112_191502 	2014-11-12 19:15:13 	
Washing dishes 	SW 	-143.0 	20141112_233116 	2014-11-12 23:31:23 	
Washing dishes 	SW 	-138.0 	20141112_233116 	2014-11-12 23:31:27 	
Washing dishes 	SW 	-133.0 	20141112_233222 	2014-11-12 23:32:29 	
Washing dishes 	SW 	-132.0 	20141112_233222 	2014-11-12 23:32:33 	
Washing dishes 	SW 	-157.0 	 	2014-11-13 13:20:57 	
Washing dishes 	SW 	-124.0 	 	2014-11-13 13:21:01 	
Washing dishes 	SW 	-115.0 	None 	2014-11-13 20:28:44 	
Washing dishes 	SW 	-117.0 	None 	2014-11-13 20:28:48 	
Washing dishes 	W 	-107.0 	 	2014-11-13 20:29:42 	
Washing dishes 	SW 	-113.0 	 	2014-11-13 20:29:46 	
Washing dishes 	W 	-106.0 	 	2014-11-13 20:30:33 	
Washing dishes 	SW 	-112.0 	 	2014-11-13 20:30:37 	
Washing dishes 	W 	-102.0 	20141114_005313 	2014-11-14 00:53:20 	
Washing dishes 	W 	-101.0 	20141114_005313 	2014-11-14 00:53:24 	
Washing dishes 	W 	-91.0 	20141114_114559 	2014-11-14 11:46:06 	
Washing dishes 	W 	-94.0 	20141114_114559 	2014-11-14 11:46:10 	
Washing dishes 	W 	-90.0 	 	2014-11-14 11:46:39 	
Washing dishes 	W 	-90.0 	 	2014-11-14 11:46:43 	
Washing dishes 	W 	-91.0 	20141114_114701 	2014-11-14 11:47:08 	
Washing dishes 	W 	-91.0 	20141114_114701 	2014-11-14 11:47:12 	
Washing dishes 	W 	-71.0 	20141114_201822 	2014-11-14 20:18:29 	
Washing dishes 	W 	-77.0 	20141114_201822 	2014-11-14 20:18:34 	
Washing dishes 	W 	-74.0 	 	2014-11-14 20:19:29 	
Washing dishes 	W 	-71.0 	 	2014-11-14 20:19:33 	
Washing dishes 	W 	-75.0 	20141114_201945 	2014-11-14 20:19:52 	
Washing dishes 	W 	-70.0 	20141114_201945 	2014-11-14 20:19:56 	
Washing dishes 	W 	-72.0 	20141114_202116 	2014-11-14 20:21:23 	
Washing dishes 	W 	-71.0 	20141114_202116 	2014-11-14 20:21:27 	
Washing dishes 	SW 	-115.0 	20141115_094353 	2014-11-15 09:44:00 	
Washing dishes 	SW 	-120.0 	20141115_094353 	2014-11-15 09:44:04 	
Washing dishes 	SW 	-124.0 	20141115_132427 	2014-11-15 13:24:34 	
Washing dishes 	SW 	-124.0 	20141115_132427 	2014-11-15 13:24:38 	
Washing dishes 	SW 	-124.0 	20141115_134917 	2014-11-15 13:49:24 	
Washing dishes 	SW 	-124.0 	20141115_134917 	2014-11-15 13:49:28 	
Washing dishes 	SW 	-124.0 	20141115_143101 	2014-11-15 14:31:08 	
Washing dishes 	SW 	-124.0 	20141115_143101 	2014-11-15 14:31:12 	
Washing dishes 	SW 	-124.0 	 	2014-11-15 14:32:02 	
Washing dishes 	SW 	-124.0 	 	2014-11-15 14:32:06 	
Washing dishes 	SW 	-124.0 	20141115_143512 	2014-11-15 14:35:19 	
Washing dishes 	SW 	-124.0 	20141115_143512 	2014-11-15 14:35:23 	
Washing dishes 	SW 	-124.0 	20141115_143550 	2014-11-15 14:35:57 	
Washing dishes 	SW 	-124.0 	20141115_143550 	2014-11-15 14:36:01 	
Washing dishes 	W 	-99.0 	20141115_170335 	2014-11-15 17:03:42 	
Washing dishes 	W 	-95.0 	20141115_170335 	2014-11-15 17:03:46 	
Washing dishes 	SW 	-124.0 	20141116_134838 	2014-11-16 13:48:45 	
Washing dishes 	SW 	-124.0 	20141116_134838 	2014-11-16 13:48:49 	
Washing dishes 	SW 	-124.0 	20141116_134906 	2014-11-16 13:49:13 	
Washing dishes 	SW 	-124.0 	20141116_134906 	2014-11-16 13:49:17 	
Washing dishes 	SW 	-124.0 	 	2014-11-16 13:50:22 	
Washing dishes 	SW 	-124.0 	 	2014-11-16 13:50:26 	
Washing dishes 	SW 	-124.0 	20141116_135155 	2014-11-16 13:52:02 	
Washing dishes 	SW 	-124.0 	20141116_135155 	2014-11-16 13:52:06 	
Washing dishes 	SW 	-124.0 	20141116_135403 	2014-11-16 13:54:10 	
Washing dishes 	SW 	-124.0 	20141116_135403 	2014-11-16 13:54:14 	
Cooking chopping 	W 	-101.0 	20141026_193431 	2014-10-26 19:35:04 	
Cooking chopping 	W 	-101.0 	20141026_193431 	2014-10-26 19:35:09 	
Cooking chopping 	SW 	-115.0 	20141106_203458 	2014-11-06 20:35:05 	
Cooking chopping 	SW 	-122.0 	20141106_203458 	2014-11-06 20:35:09 	
Cooking chopping 	SW 	-117.0 	20141106_203533 	2014-11-06 20:35:40 	
Cooking chopping 	SW 	-116.0 	20141106_203533 	2014-11-06 20:35:44 	
Cooking chopping 	SW 	-116.0 	 	2014-11-06 20:36:10 	
Cooking chopping 	SW 	-123.0 	 	2014-11-06 20:36:14 	
Cooking chopping 	SW 	-113.0 	20141106_203623 	2014-11-06 20:36:30 	
Cooking chopping 	SW 	-118.0 	20141106_203623 	2014-11-06 20:36:35 	
Cooking 	SE 	114.0 	 	2014-10-07 23:28:48 	
Cooking 	SE 	117.0 	 	2014-10-07 23:28:52 	
Cooking 	SE 	148.0 	20141008_155032 	2014-10-08 15:50:48 	
Cooking 	SE 	148.0 	20141008_155032 	2014-10-08 15:50:52 	
Cooking 	SE 	148.0 	20141008_155104 	2014-10-08 15:51:27 	
Cooking 	SE 	148.0 	20141008_155104 	2014-10-08 15:51:31 	
Cooking 	S 	175.0 	 	2014-10-11 15:22:01 	
Cooking 	SE 	117.0 	20141012_102743 	2014-10-12 10:27:51 	
Cooking 	SE 	117.0 	20141012_102743 	2014-10-12 10:27:55 	
Cooking 	SE 	117.0 	20141012_102822 	2014-10-12 10:28:42 	
Cooking 	SE 	117.0 	20141012_102822 	2014-10-12 10:28:52 	
Cooking 	SE 	117.0 	20141012_102822 	2014-10-12 10:29:02 	
Cooking 	SE 	117.0 	20141012_102822 	2014-10-12 10:29:12 	
Cooking 	SE 	117.0 	20141012_102822 	2014-10-12 10:29:22 	
Cooking 	SE 	148.0 	20141012_103053 	2014-10-12 10:31:45 	
Cooking 	SE 	148.0 	20141012_103053 	2014-10-12 10:32:05 	
Cooking 	SE 	148.0 	20141012_103053 	2014-10-12 10:32:25 	
Cooking 	SE 	148.0 	20141012_103053 	2014-10-12 10:32:45 	
Cooking 	SE 	148.0 	20141012_103053 	2014-10-12 10:33:05 	
Cooking 	SE 	148.0 	20141012_103451 	2014-10-12 10:36:23 	
Cooking 	SE 	148.0 	20141012_103451 	2014-10-12 10:37:03 	
Cooking 	S 	175.0 	20141012_104316 	2014-10-12 10:43:43 	
Cooking 	SE 	135.0 	20141012_104353 	2014-10-12 10:45:20 	
Cooking 	S 	164.0 	20141012_104353 	2014-10-12 10:46:01 	
Cooking 	SW 	-125.0 	20141012_135258 	2014-10-12 13:53:15 	
Cooking 	SW 	-128.0 	20141012_135258 	2014-10-12 13:53:19 	
Cooking 	SW 	-125.0 	20141012_135347 	2014-10-12 13:54:02 	
Cooking 	SW 	-129.0 	20141012_135347 	2014-10-12 13:54:06 	
Cooking 	S 	168.0 	20141012_200600 	2014-10-12 20:06:08 	
Cooking 	S 	162.0 	20141012_200600 	2014-10-12 20:06:12 	
Cooking 	SE 	142.0 	20141012_200742 	2014-10-12 20:08:42 	
Cooking 	SE 	149.0 	20141012_200742 	2014-10-12 20:09:12 	
Cooking 	S 	165.0 	 	2014-10-13 23:51:32 	
Cooking 	S 	169.0 	 	2014-10-13 23:51:36 	
Cooking 	S 	-179.0 	 	2014-10-13 23:52:00 	
Cooking 	S 	169.0 	 	2014-10-13 23:52:04 	
Cooking 	S 	171.0 	 	2014-10-13 23:52:04 	
Cooking 	S 	173.0 	 	2014-10-13 23:52:08 	
Cooking 	S 	173.0 	 	2014-10-13 23:52:09 	
Cooking 	S 	173.0 	 	2014-10-13 23:52:13 	
Cooking 	S 	173.0 	 	2014-10-13 23:52:17 	
Cooking 	S 	173.0 	 	2014-10-13 23:52:21 	
Cooking 	S 	173.0 	 	2014-10-13 23:52:25 	
Cooking 	SW 	-127.0 	20141014_000121 	2014-10-14 00:01:36 	
Cooking 	SW 	-128.0 	20141014_000121 	2014-10-14 00:01:40 	
Cooking 	SE 	153.0 	 	2014-10-14 10:50:34 	
Cooking 	SW 	-150.0 	 	2014-10-14 10:50:38 	
Cooking 	SE 	148.0 	20141014_120304 	2014-10-14 12:03:17 	
Cooking 	SE 	148.0 	20141014_120304 	2014-10-14 12:03:21 	
Cooking 	SE 	117.0 	20141014_120551 	2014-10-14 12:06:04 	
Cooking 	SE 	117.0 	20141014_120551 	2014-10-14 12:06:08 	
Cooking 	SE 	117.0 	20141014_120659 	2014-10-14 12:07:45 	
Cooking 	SE 	117.0 	20141014_120659 	2014-10-14 12:08:04 	
Cooking 	S 	161.0 	20141014_213702 	2014-10-14 21:37:16 	
Cooking 	S 	164.0 	20141014_213702 	2014-10-14 21:37:20 	
Cooking 	SE 	117.0 	20141017_114206 	2014-10-17 11:42:19 	
Cooking 	SE 	117.0 	20141017_114206 	2014-10-17 11:42:23 	
Cooking 	SE 	117.0 	20141017_114322 	2014-10-17 11:43:44 	
Cooking 	SE 	117.0 	20141017_114322 	2014-10-17 11:43:52 	
Cooking 	SE 	117.0 	20141017_185424 	2014-10-17 18:54:36 	
Cooking 	SE 	117.0 	20141017_185424 	2014-10-17 18:54:40 	
Cooking 	SE 	117.0 	20141018_085504 	2014-10-18 08:55:18 	
Cooking 	SE 	117.0 	20141018_085504 	2014-10-18 08:55:22 	
Cooking 	SW 	-118.0 	20141018_085550 	2014-10-18 08:56:03 	
Cooking 	SW 	-114.0 	20141018_085550 	2014-10-18 08:56:07 	
Cooking 	S 	164.0 	20141019_132245 	2014-10-19 13:23:00 	
Cooking 	S 	164.0 	20141019_132245 	2014-10-19 13:23:04 	
Cooking 	SW 	-132.0 	20141019_183703 	2014-10-19 18:37:16 	
Cooking 	SW 	-135.0 	20141019_183703 	2014-10-19 18:37:20 	
Cooking 	SE 	126.0 	20141019_183918 	2014-10-19 18:39:29 	
Cooking 	SE 	126.0 	20141019_183918 	2014-10-19 18:39:33 	
Cooking 	SE 	143.0 	20141020_122807 	2014-10-20 12:28:19 	
Cooking 	S 	-176.0 	20141020_122807 	2014-10-20 12:28:24 	
Cooking 	SE 	123.0 	20141020_122837 	2014-10-20 12:28:49 	
Cooking 	S 	175.0 	20141020_122837 	2014-10-20 12:28:53 	
Cooking 	S 	161.0 	20141021_120251 	2014-10-21 12:03:04 	
Cooking 	S 	161.0 	20141021_120251 	2014-10-21 12:03:08 	
Cooking 	SE 	148.0 	20141022_003853 	2014-10-22 00:39:06 	
Cooking 	SE 	148.0 	20141022_003853 	2014-10-22 00:39:10 	
Cooking 	SE 	117.0 	20141022_003917 	2014-10-22 00:39:27 	
Cooking 	SE 	148.0 	20141022_003949 	2014-10-22 00:39:57 	
Cooking 	SE 	117.0 	20141022_004011 	2014-10-22 00:40:19 	
Cooking 	SE 	117.0 	20141022_004011 	2014-10-22 00:40:23 	
Cooking 	SE 	117.0 	20141022_004038 	2014-10-22 00:40:46 	
Cooking 	SE 	148.0 	20141022_004038 	2014-10-22 00:40:50 	
Cooking 	SE 	129.0 	20141022_232815 	2014-10-22 23:28:30 	
Cooking 	SE 	131.0 	20141022_232815 	2014-10-22 23:28:34 	
Cooking 	SE 	117.0 	20141022_232859 	2014-10-22 23:29:11 	
Cooking 	SE 	117.0 	20141022_232859 	2014-10-22 23:29:15 	
Cooking 	SE 	148.0 	20141023_190013 	2014-10-23 19:00:30 	
Cooking 	SE 	148.0 	20141023_190013 	2014-10-23 19:00:34 	
Cooking 	SE 	157.0 	20141024_110328 	2014-10-24 11:03:57 	
Cooking 	SE 	154.0 	20141024_110328 	2014-10-24 11:04:01 	
Cooking 	S 	161.0 	20141026_123941 	2014-10-26 12:41:49 	
Cooking 	SW 	-116.0 	20141026_123941 	2014-10-26 12:42:49 	
Cooking 	SW 	-118.0 	20141026_125123 	2014-10-26 12:53:23 	
Cooking 	SW 	-118.0 	20141026_125123 	2014-10-26 12:54:23 	
Cooking 	SE 	117.0 	20141026_193629 	2014-10-26 19:36:41 	
Cooking 	SE 	117.0 	20141026_193629 	2014-10-26 19:36:45 	
Cooking 	SE 	117.0 	20141026_193731 	2014-10-26 19:37:42 	
Cooking 	SE 	117.0 	20141026_193731 	2014-10-26 19:37:47 	
Cooking 	SE 	117.0 	20141026_235456 	2014-10-26 23:55:28 	
Cooking 	SE 	117.0 	20141026_235456 	2014-10-26 23:55:32 	
Cooking 	SW 	-138.0 	20141027_112754 	2014-10-27 11:28:07 	
Cooking 	SW 	-132.0 	20141027_112754 	2014-10-27 11:28:11 	
Cooking 	S 	-160.0 	20141027_113755 	2014-10-27 11:38:07 	
Cooking 	S 	-160.0 	20141027_113755 	2014-10-27 11:38:11 	
Cooking 	SW 	-155.0 	20141027_113930 	2014-10-27 11:39:43 	
Cooking 	SW 	-157.0 	20141027_113930 	2014-10-27 11:39:47 	
Cooking 	S 	161.0 	20141027_120815 	2014-10-27 12:08:30 	
Cooking 	S 	164.0 	20141027_120815 	2014-10-27 12:08:35 	
Cooking 	SW 	-114.0 	20141027_181415 	2014-10-27 18:14:31 	
Cooking 	SW 	-119.0 	20141027_181415 	2014-10-27 18:14:35 	
Cooking 	SW 	-129.0 	20141027_183050 	2014-10-27 18:31:03 	
Cooking 	SW 	-127.0 	20141027_183050 	2014-10-27 18:31:07 	
Cooking 	SE 	117.0 	20141028_184346 	2014-10-28 18:44:00 	
Cooking 	SE 	117.0 	20141028_184346 	2014-10-28 18:44:04 	
Cooking 	SE 	117.0 	20141028_184516 	2014-10-28 18:45:30 	
Cooking 	SE 	117.0 	20141028_184516 	2014-10-28 18:45:34 	
Cooking 	SE 	117.0 	20141030_124025 	2014-10-30 12:40:38 	
Cooking 	SE 	117.0 	20141030_124025 	2014-10-30 12:40:42 	
Cooking 	SW 	-122.0 	20141030_220239 	2014-10-30 22:02:52 	
Cooking 	SW 	-123.0 	20141030_220239 	2014-10-30 22:02:56 	
Cooking 	SW 	-124.0 	20141030_220332 	2014-10-30 22:03:46 	
Cooking 	SW 	-125.0 	20141030_220332 	2014-10-30 22:03:50 	
Cooking 	SW 	-124.0 	20141031_162027 	2014-10-31 16:34:33 	
Cooking 	SW 	-121.0 	20141031_162027 	2014-10-31 16:34:37 	
Cooking 	SW 	-126.0 	20141031_223856 	2014-10-31 22:41:09 	
Cooking 	SW 	-126.0 	20141031_223856 	2014-10-31 22:42:10 	
Cooking 	SW 	-126.0 	20141031_224329 	2014-10-31 22:43:42 	
Cooking 	SW 	-126.0 	20141031_224329 	2014-10-31 22:43:46 	
Cooking 	SW 	-114.0 	20141031_225022 	2014-10-31 22:50:33 	
Cooking 	SW 	-115.0 	20141031_225022 	2014-10-31 22:50:37 	
Cooking 	SE 	131.0 	20141101_195951 	2014-11-01 20:00:04 	
Cooking 	SE 	137.0 	20141101_195951 	2014-11-01 20:00:08 	
Cooking 	SW 	-126.0 	20141102_220452 	2014-11-02 22:05:14 	
Cooking 	SW 	-126.0 	20141102_220452 	2014-11-02 22:05:18 	
Cooking 	SW 	-126.0 	20141102_220532 	2014-11-02 22:05:58 	
Cooking 	SW 	-126.0 	20141102_220532 	2014-11-02 22:06:02 	
Cooking 	SW 	-116.0 	20141103_114235 	2014-11-03 11:42:45 	
Cooking 	SW 	-116.0 	20141103_114235 	2014-11-03 11:42:49 	
Cooking 	SW 	-114.0 	20141103_114302 	2014-11-03 11:43:14 	
Cooking 	SW 	-117.0 	20141103_114302 	2014-11-03 11:43:18 	
Cooking 	S 	160.0 	20141103_115229 	2014-11-03 11:52:42 	
Cooking 	S 	162.0 	20141103_115229 	2014-11-03 11:52:46 	
Cooking 	SW 	-111.0 	20141103_235700 	2014-11-03 23:57:12 	
Cooking 	SW 	-114.0 	20141103_235700 	2014-11-03 23:57:16 	
Cooking 	SW 	-126.0 	20141104_000341 	2014-11-04 00:03:54 	
Cooking 	SW 	-126.0 	20141104_000341 	2014-11-04 00:03:58 	
Cooking 	SW 	-131.0 	20141104_183315 	2014-11-04 18:35:29 	
Cooking 	SW 	-131.0 	20141104_183315 	2014-11-04 18:36:30 	
Cooking 	SW 	-119.0 	20141104_183315 	2014-11-04 18:37:30 	
Cooking 	SW 	-124.0 	20141104_183315 	2014-11-04 18:38:30 	
Cooking 	SW 	-126.0 	20141104_183902 	2014-11-04 18:39:14 	
Cooking 	SW 	-126.0 	20141104_183902 	2014-11-04 18:39:18 	
Cooking 	SW 	-126.0 	 	2014-11-04 19:17:28 	
Cooking 	SW 	-111.0 	20141105_114337 	2014-11-05 11:43:49 	
Cooking 	SW 	-114.0 	20141105_114337 	2014-11-05 11:43:53 	
Cooking 	SW 	-126.0 	20141105_120026 	2014-11-05 12:00:47 	
Cooking 	SW 	-126.0 	20141105_120026 	2014-11-05 12:00:51 	
Cooking 	SW 	-126.0 	20141105_181652 	2014-11-05 18:17:06 	
Cooking 	SW 	-126.0 	20141105_181652 	2014-11-05 18:17:10 	
Cooking 	SE 	159.0 	20141106_114558 	2014-11-06 11:46:09 	
Cooking 	S 	164.0 	20141106_114558 	2014-11-06 11:46:13 	
Cooking 	SW 	-113.0 	20141106_114741 	2014-11-06 11:47:49 	
Cooking 	SW 	-126.0 	20141106_114741 	2014-11-06 11:47:53 	
Cooking 	SW 	-111.0 	20141106_114938 	2014-11-06 11:49:46 	
Cooking 	SW 	-114.0 	20141106_114938 	2014-11-06 11:49:50 	
Cooking 	SW 	-131.0 	20141107_120655 	2014-11-07 12:07:02 	
Cooking 	SW 	-132.0 	20141107_120655 	2014-11-07 12:07:06 	
Cooking 	SW 	-134.0 	20141107_120717 	2014-11-07 12:07:24 	
Cooking 	SW 	-133.0 	20141107_120717 	2014-11-07 12:07:28 	
Cooking 	SW 	-130.0 	20141107_120821 	2014-11-07 12:08:28 	
Cooking 	SW 	-126.0 	20141107_120821 	2014-11-07 12:08:32 	
Cooking 	SW 	-143.0 	20141108_101655 	2014-11-08 10:17:02 	
Cooking 	SW 	-141.0 	20141108_101655 	2014-11-08 10:17:06 	
Cooking 	SW 	-137.0 	 	2014-11-08 10:18:22 	
Cooking 	SW 	-144.0 	 	2014-11-08 10:18:26 	
Cooking 	SW 	-143.0 	20141108_101910 	2014-11-08 10:19:17 	
Cooking 	SW 	-138.0 	20141108_101910 	2014-11-08 10:19:21 	
Cooking 	SW 	-140.0 	20141108_101959 	2014-11-08 10:20:06 	
Cooking 	SW 	-144.0 	20141108_101959 	2014-11-08 10:20:10 	
Cooking 	SW 	-135.0 	20141108_102038 	2014-11-08 10:20:45 	
Cooking 	SW 	-137.0 	20141108_102038 	2014-11-08 10:20:49 	
Cooking 	SE 	149.0 	 	2014-11-09 14:31:55 	
Cooking 	SE 	145.0 	 	2014-11-09 14:31:59 	
Cooking 	SE 	154.0 	20141109_143208 	2014-11-09 14:32:15 	
Cooking 	SE 	150.0 	20141109_143208 	2014-11-09 14:32:19 	
Cooking 	SE 	155.0 	20141109_143233 	2014-11-09 14:32:40 	
Cooking 	SE 	146.0 	20141109_143233 	2014-11-09 14:32:44 	
Cooking 	SW 	-126.0 	20141109_205520 	2014-11-09 20:55:27 	
Cooking 	SW 	-126.0 	20141109_205520 	2014-11-09 20:55:31 	
Cooking 	SW 	-130.0 	20141110_122050 	2014-11-10 12:20:57 	
Cooking 	SW 	-123.0 	20141110_122050 	2014-11-10 12:21:01 	
Cooking 	SW 	-159.0 	 	2014-11-10 12:33:38 	
Cooking 	SW 	-159.0 	 	2014-11-10 12:33:42 	
Cooking 	SW 	-119.0 	20141110_171812 	2014-11-10 17:18:19 	
Cooking 	SW 	-124.0 	20141110_171812 	2014-11-10 17:18:23 	
Cooking 	SW 	-126.0 	 	2014-11-10 17:26:17 	
Cooking 	SW 	-126.0 	 	2014-11-10 17:26:21 	
Cooking 	SE 	131.0 	20141111_114455 	2014-11-11 11:45:02 	
Cooking 	SE 	131.0 	20141111_114455 	2014-11-11 11:45:06 	
Cooking 	SE 	143.0 	 	2014-11-11 11:47:40 	
Cooking 	SE 	140.0 	 	2014-11-11 11:47:44 	
Cooking 	SE 	141.0 	20141111_114831 	2014-11-11 11:48:38 	
Cooking 	SE 	136.0 	20141111_114831 	2014-11-11 11:48:42 	
Cooking 	SE 	140.0 	20141111_115027 	2014-11-11 11:50:34 	
Cooking 	SE 	135.0 	20141111_115027 	2014-11-11 11:50:38 	
Cooking 	SW 	-126.0 	20141112_121438 	2014-11-12 12:14:45 	
Cooking 	SW 	-126.0 	20141112_121438 	2014-11-12 12:14:49 	
Cooking 	SE 	110.0 	 	2014-11-12 12:15:17 	
Cooking 	SW 	-126.0 	 	2014-11-12 12:15:21 	
Cooking 	SW 	-126.0 	20141112_121542 	2014-11-12 12:15:49 	
Cooking 	SW 	-126.0 	20141112_121542 	2014-11-12 12:15:53 	
Cooking 	SW 	-126.0 	20141112_121605 	2014-11-12 12:16:12 	
Cooking 	SW 	-126.0 	20141112_121605 	2014-11-12 12:16:16 	
Cooking 	SW 	-126.0 	 	2014-11-12 12:18:49 	
Cooking 	SW 	-126.0 	 	2014-11-12 12:18:53 	
Cooking 	SW 	-126.0 	20141112_121935 	2014-11-12 12:19:42 	
Cooking 	SW 	-126.0 	20141112_121935 	2014-11-12 12:19:46 	
Cooking 	SW 	-112.0 	20141112_182417 	2014-11-12 18:24:24 	
Cooking 	SW 	-126.0 	20141112_182417 	2014-11-12 18:24:28 	
Cooking 	SW 	-119.0 	 	2014-11-12 18:24:53 	
Cooking 	SW 	-118.0 	 	2014-11-12 18:24:57 	
Cooking 	SW 	-115.0 	20141112_182509 	2014-11-12 18:25:16 	
Cooking 	SW 	-114.0 	20141112_182509 	2014-11-12 18:25:20 	
Cooking 	SE 	145.0 	20141112_231352 	2014-11-12 23:13:59 	
Cooking 	SE 	150.0 	20141112_231352 	2014-11-12 23:14:03 	
Cooking 	S 	170.0 	 	2014-11-12 23:14:25 	
Cooking 	S 	170.0 	 	2014-11-12 23:14:29 	
Cooking 	SE 	134.0 	20141112_231436 	2014-11-12 23:14:43 	
Cooking 	SE 	140.0 	20141112_231436 	2014-11-12 23:14:47 	
Cooking 	SW 	-126.0 	20141113_193905 	2014-11-13 19:39:12 	
Cooking 	SW 	-120.0 	20141113_193905 	2014-11-13 19:39:16 	
Cooking 	SW 	-126.0 	20141113_194642 	2014-11-13 19:46:49 	
Cooking 	SW 	-126.0 	20141113_194642 	2014-11-13 19:46:53 	
Cooking 	SW 	-126.0 	 	2014-11-13 19:48:47 	
Cooking 	SW 	-126.0 	 	2014-11-13 19:48:51 	
Cooking 	SW 	-126.0 	20141113_195104 	2014-11-13 19:51:11 	
Cooking 	SW 	-126.0 	20141113_195104 	2014-11-13 19:51:16 	
Cooking 	SW 	-141.0 	20141113_195216 	2014-11-13 19:52:23 	
Cooking 	SW 	-145.0 	20141113_195216 	2014-11-13 19:52:27 	
Cooking 	SW 	-140.0 	20141113_195309 	2014-11-13 19:53:16 	
Cooking 	SW 	-136.0 	20141113_195309 	2014-11-13 19:53:20 	
Cooking 	SW 	-124.0 	20141114_003224 	2014-11-14 00:32:31 	
Cooking 	SW 	-131.0 	20141114_003224 	2014-11-14 00:32:35 	
Cooking 	SW 	-142.0 	 	2014-11-14 00:32:53 	
Cooking 	SW 	-135.0 	 	2014-11-14 00:32:57 	
Cooking 	SW 	-132.0 	20141114_003312 	2014-11-14 00:33:19 	
Cooking 	SW 	-131.0 	20141114_003312 	2014-11-14 00:33:23 	
Cooking 	SE 	125.0 	20141114_111931 	2014-11-14 11:19:38 	
Cooking 	SE 	127.0 	20141114_111931 	2014-11-14 11:19:42 	
Cooking 	SE 	130.0 	 	2014-11-14 11:20:11 	
Cooking 	SE 	127.0 	 	2014-11-14 11:20:15 	
Cooking 	SW 	-122.0 	20141114_112143 	2014-11-14 11:21:50 	
Cooking 	SW 	-124.0 	20141114_112143 	2014-11-14 11:21:54 	
Cooking 	SW 	-130.0 	20141114_193506 	2014-11-14 19:35:13 	
Cooking 	SW 	-134.0 	20141114_193506 	2014-11-14 19:35:17 	
Cooking 	SW 	-126.0 	20141115_092947 	2014-11-15 09:29:54 	
Cooking 	SW 	-126.0 	20141115_092947 	2014-11-15 09:29:58 	
Cooking 	SW 	-126.0 	 	2014-11-15 09:30:43 	
Cooking 	SW 	-126.0 	 	2014-11-15 09:30:47 	
Cooking 	SW 	-126.0 	20141115_093056 	2014-11-15 09:31:03 	
Cooking 	SW 	-126.0 	20141115_093056 	2014-11-15 09:31:07 	
Cooking 	SW 	-126.0 	20141115_093153 	2014-11-15 09:32:00 	
Cooking 	SW 	-126.0 	20141115_093153 	2014-11-15 09:32:04 	
Cooking 	SW 	-153.0 	20141115_131916 	2014-11-15 13:19:23 	
Cooking 	S 	-161.0 	20141115_131916 	2014-11-15 13:19:27 	
Cooking 	S 	-176.0 	 	2014-11-15 13:20:31 	
Cooking 	S 	-177.0 	 	2014-11-15 13:20:35 	
Cooking 	S 	-178.0 	20141115_132119 	2014-11-15 13:21:26 	
Cooking 	S 	-179.0 	20141115_132119 	2014-11-15 13:21:30 	
Cooking 	S 	-176.0 	20141115_132222 	2014-11-15 13:22:29 	
Cooking 	S 	-176.0 	20141115_132222 	2014-11-15 13:22:33 	
Cooking 	SE 	126.0 	20141115_133845 	2014-11-15 13:38:52 	
Cooking 	SE 	125.0 	20141115_133845 	2014-11-15 13:38:56 	
Cooking 	SE 	125.0 	20141115_134138 	2014-11-15 13:41:45 	
Cooking 	SE 	125.0 	20141115_134138 	2014-11-15 13:41:49 	
Cooking 	SE 	127.0 	20141115_134426 	2014-11-15 13:44:33 	
Cooking 	SE 	125.0 	20141115_134426 	2014-11-15 13:44:38 	
Cooking 	SE 	122.0 	20141115_134555 	2014-11-15 13:46:02 	
Cooking 	SE 	126.0 	20141115_134555 	2014-11-15 13:46:06 	
Cooking 	SE 	125.0 	20141115_134833 	2014-11-15 13:48:40 	
Cooking 	SE 	127.0 	20141115_134833 	2014-11-15 13:48:44 	
Cooking 	S 	-170.0 	20141115_135032 	2014-11-15 13:50:39 	
Cooking 	S 	-167.0 	20141115_135032 	2014-11-15 13:50:43 	
Cooking 	S 	-167.0 	 	2014-11-15 13:51:11 	
