1	1:-48	2:-52	3:-44	4:-63	5:-69	6:-81	7:-82	8:-85	#2014-10-24 21:27:24
4	1:-54	2:-49	3:-52	4:-59	5:-71	6:-82	7:-81	8:0	#2014-11-05 18:17:06
1	1:-47	2:-44	3:-51	4:-74	5:-79	6:-74	7:-84	8:0	#2014-10-26 23:52:20
4	1:-57	2:-48	3:-53	4:-56	5:-68	6:-86	7:-73	8:0	#2014-10-26 12:54:23
4	1:-47	2:-38	3:-47	4:-50	5:-69	6:-78	7:-83	8:-84	#2014-10-22 23:32:49
4	1:-68	2:-48	3:-52	4:-64	5:-75	6:-86	7:-84	8:0	#2014-11-14 11:21:54
4	1:-52	2:-48	3:-52	4:-55	5:-70	6:-81	7:-80	8:0	#2014-11-10 12:34:32
1	1:-48	2:-48	3:-57	4:-65	5:-78	6:-78	7:-90	8:0	#2014-11-12 13:20:29
4	1:-52	2:-51	3:-60	4:-66	5:-73	6:-85	7:-83	8:0	#2014-10-31 22:42:10
1	1:-63	2:-50	3:-53	4:-71	5:-87	6:-79	7:-88	8:0	#2014-10-25 09:59:51
1	1:-48	2:-50	3:-52	4:-68	5:-80	6:-82	7:-80	8:0	#2014-10-13 17:54:58
4	1:-50	2:-52	3:-58	4:-62	5:-79	6:-80	7:-79	8:-80	#2014-10-22 23:37:39
4	1:-57	2:-91	3:-55	4:-46	5:-64	6:-89	7:-79	8:0	#2014-11-14 11:24:21
4	1:-45	2:-52	3:-83	4:-52	5:-64	6:-83	7:-80	8:0	#2014-11-11 12:03:54
1	1:-48	2:-41	3:-51	4:-59	5:-79	6:-78	7:-88	8:0	#2014-11-11 22:06:04
4	1:-56	2:-48	3:-59	4:-58	5:-79	6:-88	7:-84	8:0	#2014-11-13 20:29:42
2	1:-55	2:-56	3:-62	4:-62	5:-83	6:-78	7:-84	8:-86	#2014-10-25 09:11:09
1	1:-47	2:-39	3:-42	4:-58	5:-74	6:-71	7:-84	8:0	#2014-11-01 15:22:29
1	1:-39	2:-41	3:-54	4:-62	5:-81	6:-79	7:-88	8:0	#2014-10-21 00:30:23
4	1:-87	2:-49	3:-50	4:-64	5:-76	6:-79	7:-80	8:0	#2014-11-12 00:16:20
4	1:-45	2:-39	3:-50	4:-56	5:-63	6:-71	7:0	8:0	#2014-11-16 13:33:09
4	1:-50	2:-49	3:-53	4:-62	5:-66	6:-73	7:-76	8:0	#2014-11-04 00:18:59
1	1:-39	2:-39	3:-88	4:-65	5:-73	6:-77	7:-81	8:0	#2014-11-06 11:01:48
4	1:-60	2:-52	3:-88	4:-55	5:-70	6:-86	7:-82	8:0	#2014-11-14 11:46:39
1	1:-49	2:-48	3:-49	4:-63	5:-82	6:0	7:-85	8:0	#2014-11-13 22:19:15
4	1:-67	2:-53	3:-50	4:-64	5:-65	6:-78	7:-76	8:0	#2014-11-05 11:43:49
4	1:-53	2:-66	3:-58	4:-57	5:-77	6:-88	7:-84	8:0	#2014-11-13 20:28:48
4	1:-44	2:-38	3:-54	4:-55	5:-64	6:-72	7:0	8:0	#2014-11-16 13:32:25
4	1:-49	2:-48	3:-59	4:-62	5:-71	6:-79	7:-82	8:0	#2014-10-31 22:43:46
4	1:-48	2:-44	3:-52	4:-54	5:-74	6:-80	7:-83	8:0	#2014-10-27 22:20:57
4	1:-59	2:-51	3:-55	4:-65	5:-73	6:-81	7:-81	8:0	#2014-11-13 19:51:11
4	1:-48	2:-48	3:-52	4:-55	5:-66	6:-82	7:-81	8:0	#2014-10-25 18:27:00
1	1:-43	2:-43	3:-63	4:-59	5:-70	6:-87	7:-74	8:-82	#2014-10-19 22:07:32
4	1:-70	2:-52	3:-58	4:-52	5:-84	6:-82	7:-83	8:0	#2014-11-15 09:32:04
4	1:-62	2:-49	3:-69	4:-54	5:-74	6:-82	7:-89	8:-85	#2014-10-14 12:07:45
1	1:-57	2:-43	3:-63	4:-69	5:-84	6:-86	7:-90	8:-89	#2014-10-31 01:37:55
1	1:-46	2:-49	3:-54	4:-83	5:-70	6:-77	7:-79	8:0	#2014-11-14 11:57:53
4	1:-64	2:-88	3:-54	4:-51	5:-73	6:-82	7:-82	8:0	#2014-11-03 11:42:50
2	1:-66	2:-56	3:-59	4:-65	5:-73	6:-89	7:-79	8:0	#2014-11-14 00:56:33
1	1:-40	2:-50	3:-56	4:-70	5:-79	6:-86	7:-83	8:0	#2014-10-26 09:28:46
4	1:-65	2:-69	3:-72	4:-67	5:-78	6:-73	7:-84	8:-91	#2014-10-18 20:16:44
2	1:-54	2:-43	3:-60	4:-62	5:-74	6:-73	7:-77	8:0	#2014-11-14 23:46:24
1	1:-43	2:-47	3:-48	4:-63	5:-84	6:-65	7:-83	8:-85	#2014-10-19 11:06:22
4	1:-47	2:-47	3:-53	4:-51	5:-65	6:-81	7:-79	8:0	#2014-11-13 20:04:51
1	1:-49	2:-47	3:-48	4:-66	5:-89	6:-80	7:-83	8:0	#2014-11-10 00:24:16
1	1:-54	2:-86	3:-48	4:-64	5:-77	6:-78	7:-82	8:0	#2014-10-28 21:53:51
2	1:-58	2:-53	3:-60	4:-80	5:-83	6:0	7:-83	8:0	#2014-11-09 22:18:10
4	1:-42	2:-37	3:-50	4:-55	5:-69	6:-72	7:-79	8:0	#2014-10-26 13:00:42
4	1:-57	2:-48	3:-55	4:-72	5:-76	6:0	7:-84	8:0	#2014-11-07 12:40:38
2	1:-50	2:-46	3:-65	4:-68	5:-79	6:-76	7:-78	8:0	#2014-11-03 23:55:34
2	1:-50	2:-47	3:-54	4:-72	5:-75	6:-77	7:-75	8:0	#2014-11-15 13:17:17
1	1:-51	2:-52	3:-50	4:-66	5:-69	6:-75	7:0	8:0	#2014-11-02 19:48:52
1	1:-42	2:-53	3:-57	4:-69	5:-77	6:-75	7:-84	8:-82	#2014-10-22 14:14:49
1	1:-62	2:-42	3:-63	4:-70	5:-74	6:-81	7:-83	8:0	#2014-10-30 22:51:50
1	1:-47	2:-42	3:-53	4:-69	5:-71	6:-75	7:-84	8:-81	#2014-10-16 11:23:35
4	1:-72	2:-63	3:-55	4:-54	5:-72	6:-84	7:-78	8:0	#2014-11-15 14:32:02
4	1:-55	2:-45	3:-54	4:-57	5:-70	6:-84	7:-83	8:0	#2014-11-16 13:52:06
4	1:-59	2:-48	3:-60	4:-63	5:-74	6:-84	7:-83	8:0	#2014-10-22 00:40:50
4	1:-60	2:-57	3:-58	4:-75	5:-81	6:0	7:-85	8:0	#2014-10-25 17:55:03
1	1:-57	2:-53	3:-49	4:-67	5:-86	6:-85	7:-82	8:-85	#2014-10-21 20:27:43
4	1:-61	2:-44	3:-59	4:-71	5:-76	6:-87	7:-83	8:0	#2014-11-08 10:17:02
4	1:-45	2:-47	3:-50	4:-51	5:-69	6:-69	7:-76	8:0	#2014-10-28 19:01:12
4	1:-63	2:-50	3:-63	4:-65	5:-73	6:-85	7:-82	8:-88	#2014-10-14 12:03:21
2	1:-54	2:-61	3:-54	4:-69	5:-73	6:-83	7:-89	8:0	#2014-11-14 00:58:04
1	1:-50	2:-49	3:-54	4:-68	5:-74	6:-71	7:-74	8:0	#2014-11-03 12:23:48
4	1:-51	2:-45	3:-56	4:-58	5:-67	6:-81	7:-73	8:0	#2014-11-08 10:43:25
1	1:-48	2:-47	3:-55	4:-64	5:-77	6:-77	7:-77	8:0	#2014-11-12 19:19:02
4	1:-60	2:-49	3:-54	4:-48	5:-75	6:-80	7:-74	8:-85	#2014-10-31 16:34:37
1	1:-53	2:-56	3:-53	4:-69	5:-77	6:-84	7:0	8:-89	#2014-10-24 15:08:54
1	1:-49	2:-44	3:-48	4:-64	5:-75	6:-81	7:-83	8:0	#2014-11-09 23:12:09
2	1:-53	2:-52	3:-59	4:-64	5:-73	6:-79	7:-77	8:0	#2014-10-28 20:08:28
4	1:-50	2:-35	3:-53	4:-54	5:-72	6:-77	7:-83	8:0	#2014-10-29 21:38:55
4	1:-45	2:-48	3:-55	4:-54	5:-68	6:0	7:-77	8:0	#2014-11-11 12:04:51
4	1:-56	2:-48	3:-51	4:-52	5:-69	6:-82	7:-85	8:0	#2014-11-06 11:46:09
4	1:-58	2:-49	3:-53	4:-81	5:-74	6:-81	7:-84	8:0	#2014-11-07 12:43:15
4	1:-48	2:-45	3:-52	4:-73	5:-75	6:-78	7:-78	8:0	#2014-10-25 19:05:41
4	1:-57	2:-49	3:-54	4:-57	5:-73	6:-79	7:-74	8:0	#2014-11-15 13:53:33
4	1:-48	2:-52	3:-49	4:-55	5:-89	6:-81	7:-76	8:0	#2014-10-28 12:01:22
2	1:-59	2:-54	3:-63	4:-65	5:-81	6:-80	7:-75	8:-85	#2014-10-12 23:57:32
4	1:-49	2:-44	3:-57	4:-67	5:-76	6:-79	7:-82	8:0	#2014-10-31 22:43:42
4	1:-67	2:-88	3:-60	4:-52	5:-67	6:-81	7:-76	8:0	#2014-11-10 12:33:38
4	1:-52	2:-39	3:-55	4:-56	5:-73	6:-84	7:-76	8:-76	#2014-10-19 18:39:29
1	1:-45	2:-44	3:-52	4:-76	5:-76	6:-86	7:-81	8:0	#2014-10-26 18:08:21
4	1:-73	2:-47	3:-55	4:-61	5:-73	6:-88	7:-80	8:0	#2014-11-15 13:38:56
4	1:-55	2:-49	3:-59	4:-57	5:-71	6:-77	7:-85	8:0	#2014-11-09 22:17:21
2	1:-53	2:-54	3:-58	4:-75	5:-74	6:-83	7:-86	8:-86	#2014-10-22 23:51:03
4	1:-58	2:-51	3:-51	4:-51	5:-72	6:-76	7:-81	8:0	#2014-11-05 22:56:20
2	1:-59	2:-53	3:-50	4:-59	5:-77	6:-84	7:-79	8:0	#2014-11-12 19:17:16
1	1:-45	2:-71	3:-49	4:-59	5:-79	6:-79	7:-84	8:0	#2014-11-04 20:00:14
4	1:-51	2:-45	3:-53	4:-55	5:-69	6:-79	7:0	8:0	#2014-11-03 11:55:14
4	1:-64	2:-54	3:-55	4:-62	5:-72	6:-82	7:-79	8:0	#2014-11-14 20:18:34
4	1:-60	2:-59	3:-55	4:-66	5:-75	6:-88	7:-85	8:0	#2014-11-10 17:26:17
4	1:-45	2:-55	3:-54	4:-48	5:-70	6:-76	7:-84	8:0	#2014-10-27 00:01:16
1	1:-53	2:-51	3:-50	4:-75	5:-73	6:-79	7:-86	8:-87	#2014-10-13 22:22:55
2	1:-53	2:-61	3:-61	4:-66	5:-80	6:-78	7:-90	8:0	#2014-11-12 15:33:11
4	1:-50	2:-47	3:-49	4:-50	5:-75	6:-77	7:-76	8:0	#2014-10-27 00:00:26
4	1:	2:-85	3:-49	4:-59	5:-61	6:-72	7:-83	8:-80	#0 2014-11-06
2	1:-58	2:-66	3:-55	4:-81	5:-81	6:-88	7:-89	8:0	#2014-11-02 23:58:54
4	1:-50	2:-52	3:-48	4:-60	5:-69	6:-80	7:-74	8:-81	#2014-10-13 23:52:52
2	1:-53	2:-51	3:-62	4:-71	5:-80	6:-79	7:-87	8:0	#2014-10-31 23:27:03
4	1:-57	2:-53	3:-59	4:-51	5:-65	6:-76	7:-78	8:0	#2014-11-14 19:35:17
2	1:-59	2:-47	3:-64	4:-65	5:-73	6:-84	7:-85	8:0	#2014-11-03 12:09:05
1	1:-64	2:-43	3:-50	4:-69	5:-76	6:-75	7:-83	8:0	#2014-10-26 23:08:11
1	1:-57	2:-53	3:-53	4:-71	5:-74	6:-81	7:-82	8:0	#2014-11-02 08:08:34
4	1:-44	2:-45	3:-46	4:-57	5:-79	6:0	7:-83	8:0	#2014-10-28 23:38:14
1	1:-49	2:-45	3:-51	4:-64	5:-80	6:0	7:-89	8:0	#2014-10-26 21:59:37
4	1:-62	2:-53	3:-57	4:-71	5:-81	6:-80	7:-85	8:0	#2014-11-06 20:36:31
1	1:-47	2:-47	3:-56	4:-69	5:-81	6:-81	7:-82	8:-87	#2014-10-19 16:16:10
4	1:-60	2:-47	3:-58	4:-60	5:-66	6:-80	7:-87	8:0	#2014-11-11 11:48:38
4	1:-62	2:-54	3:-59	4:-59	5:-76	6:-82	7:-82	8:0	#2014-10-26 19:37:47
2	1:-62	2:-55	3:-65	4:-70	5:-82	6:-81	7:-82	8:0	#2014-10-12 20:05:13
1	1:-52	2:-51	3:-52	4:-65	5:-77	6:-79	7:-82	8:0	#2014-10-29 11:51:44
4	1:-62	2:-55	3:-52	4:-58	5:-88	6:-79	7:-86	8:0	#2014-11-12 00:30:32
1	1:-50	2:-48	3:-51	4:-64	5:-78	6:-78	7:-88	8:0	#2014-11-12 13:21:06
1	1:-46	2:-52	3:-51	4:-85	5:-76	6:-88	7:-83	8:0	#2014-10-27 19:32:15
1	1:-61	2:-55	3:-50	4:-68	5:-76	6:-87	7:-83	8:0	#2014-10-25 14:59:17
2	1:-49	2:-49	3:-61	4:-68	5:-77	6:-79	7:-81	8:0	#2014-10-22 00:42:17
4	1:-60	2:-55	3:-57	4:-65	5:-70	6:-86	7:0	8:0	#2014-11-14 20:19:52
1	1:-54	2:-45	3:-58	4:-63	5:-70	6:-78	7:0	8:0	#2014-11-16 20:06:30
1	1:-60	2:-44	3:-59	4:-66	5:-83	6:-80	7:-89	8:0	#2014-11-11 18:16:02
2	1:-53	2:-56	3:-63	4:-70	5:-74	6:0	7:-83	8:0	#2014-11-12 12:09:03
4	1:-53	2:-47	3:-57	4:-52	5:-69	6:-80	7:-87	8:0	#2014-11-02 22:15:25
4	1:-61	2:-49	3:-60	4:-45	5:-68	6:-78	7:-74	8:0	#2014-10-27 11:28:07
4	1:-62	2:-53	3:-57	4:-63	5:-72	6:-88	7:-83	8:0	#2014-11-09 20:55:31
4	1:-55	2:-43	3:-55	4:-48	5:-72	6:-79	7:-85	8:0	#2014-11-05 18:22:38
1	1:-53	2:-51	3:-61	4:-72	5:-85	6:-79	7:-88	8:0	#2014-11-05 19:00:04
1	1:-47	2:-53	3:-50	4:-66	5:-75	6:-84	7:-84	8:0	#2014-11-13 22:20:24
2	1:-51	2:-47	3:-63	4:-60	5:-77	6:-80	7:-84	8:0	#2014-10-27 00:12:57
1	1:-44	2:-62	3:-45	4:-65	5:-78	6:-78	7:0	8:0	#2014-11-15 14:40:07
4	1:-83	2:-42	3:-48	4:-53	5:-60	6:-81	7:-74	8:-76	#2014-10-20 20:13:14
4	1:-59	2:-52	3:-58	4:-57	5:-69	6:-86	7:-86	8:-88	#2014-10-22 00:39:57
4	1:-48	2:-47	3:-54	4:-52	5:-64	6:-78	7:-80	8:0	#2014-10-25 19:05:22
2	1:-59	2:-50	3:-83	4:-66	5:-76	6:-83	7:0	8:0	#2014-11-14 20:24:43
4	1:-54	2:-47	3:-52	4:-49	5:-72	6:0	7:-85	8:0	#2014-10-27 18:14:31
2	1:-54	2:-46	3:-66	4:-69	5:-81	6:-76	7:-84	8:0	#2014-11-05 11:52:33
4	1:-55	2:-56	3:-56	4:-51	5:-66	6:-76	7:-87	8:0	#2014-10-29 11:28:20
4	1:-50	2:-38	3:-56	4:-59	5:-70	6:-72	7:-85	8:0	#2014-10-31 23:05:40
1	1:-49	2:-52	3:-50	4:-73	5:-84	6:-80	7:-87	8:0	#2014-10-22 23:20:03
4	1:-56	2:-48	3:-50	4:-62	5:-80	6:-90	7:-74	8:0	#2014-10-13 23:52:04
1	1:-47	2:-41	3:-46	4:-70	5:-80	6:-86	7:-79	8:-83	#2014-10-21 19:15:36
4	1:-59	2:-51	3:-55	4:-65	5:-73	6:-81	7:-81	8:0	#2014-11-13 19:51:16
1	1:-54	2:-49	3:-54	4:-66	5:-79	6:-77	7:-87	8:-81	#2014-10-21 21:10:21
1	1:-50	2:-51	3:-51	4:-57	5:-70	6:-82	7:-83	8:0	#2014-11-07 11:35:55
1	1:-44	2:-49	3:-53	4:-71	5:-81	6:-70	7:-86	8:0	#2014-10-18 09:40:59
2	1:-51	2:-53	3:-77	4:-69	5:-77	6:-88	7:-85	8:0	#2014-11-01 17:45:24
4	1:-63	2:-58	3:-62	4:-64	5:-74	6:-84	7:-81	8:0	#2014-11-12 12:18:49
4	1:-55	2:-45	3:-58	4:-66	5:-83	6:-75	7:-87	8:0	#2014-10-26 12:36:39
4	1:-53	2:-48	3:-48	4:-62	5:-73	6:-80	7:-83	8:0	#2014-11-12 00:15:58
4	1:-46	2:-38	3:-47	4:-60	5:-64	6:-76	7:-75	8:0	#2014-10-31 22:56:34
2	1:-54	2:-53	3:-64	4:-77	5:-70	6:-79	7:0	8:0	#2014-11-16 16:00:23
4	1:-57	2:-91	3:-55	4:-46	5:-64	6:-89	7:-79	8:0	#2014-11-14 11:24:25
4	1:-59	2:-47	3:-59	4:-60	5:-65	6:-86	7:-84	8:0	#2014-11-08 10:43:02
1	1:-45	2:-37	3:-64	4:-66	5:-85	6:-73	7:-91	8:0	#2014-10-13 06:35:56
1	1:-44	2:-44	3:-55	4:-59	5:-72	6:-83	7:-88	8:0	#2014-11-02 22:26:50
4	1:-66	2:-49	3:-58	4:-55	5:-64	6:-77	7:-78	8:-79	#2014-10-30 12:55:33
1	1:-49	2:-83	3:-49	4:-57	5:-82	6:-84	7:-83	8:0	#2014-11-11 23:19:30
4	1:-45	2:-48	3:-55	4:-54	5:-68	6:0	7:-77	8:0	#2014-11-11 12:04:47
4	1:-61	2:-36	3:-49	4:-49	5:-65	6:-75	7:-81	8:-78	#2014-10-22 23:30:58
4	1:-47	2:-47	3:-53	4:-51	5:-65	6:-81	7:-79	8:0	#2014-11-13 20:04:47
4	1:-57	2:-42	3:-51	4:-60	5:-78	6:-76	7:-76	8:0	#2014-11-03 12:07:14
2	1:-50	2:-48	3:-64	4:-64	5:-72	6:-78	7:-87	8:0	#2014-11-10 18:18:02
4	1:-57	2:-49	3:-63	4:-63	5:-75	6:-81	7:-82	8:0	#2014-10-25 17:56:27
1	1:-50	2:-58	3:-51	4:-69	5:-81	6:-84	7:0	8:-89	#2014-10-24 15:08:58
1	1:-49	2:-52	3:-50	4:-65	5:-79	6:-83	7:-90	8:-85	#2014-10-22 17:18:08
4	1:-48	2:-64	3:-52	4:-50	5:-72	6:-82	7:-78	8:0	#2014-11-12 23:16:47
4	1:-40	2:-47	3:-48	4:-59	5:-71	6:-80	7:-79	8:0	#2014-11-07 12:07:02
2	1:-72	2:-56	3:-61	4:-72	5:-86	6:-70	7:-89	8:0	#2014-10-13 23:48:00
4	1:-57	2:-48	3:-89	4:-67	5:-72	6:-86	7:-84	8:0	#2014-11-07 12:41:34
4	1:-62	2:-59	3:-61	4:-71	5:-80	6:0	7:-86	8:0	#2014-11-10 22:24:20
1	1:-44	2:-56	3:-55	4:-57	5:-67	6:-79	7:-78	8:0	#2014-11-07 11:31:44
2	1:-63	2:-53	3:-57	4:-75	5:-71	6:-85	7:-80	8:0	#2014-11-14 19:06:56
4	1:-43	2:-43	3:-54	4:-60	5:-62	6:-72	7:-87	8:-79	#2014-10-22 00:43:23
2	1:-52	2:-48	3:-64	4:-69	5:-75	6:-77	7:-84	8:-80	#2014-10-22 20:35:40
2	1:-60	2:-49	3:-50	4:-53	5:-67	6:-83	7:-81	8:0	#2014-11-14 11:49:47
1	1:-53	2:-36	3:-53	4:-73	5:-80	6:-80	7:-81	8:0	#2014-10-31 00:29:32
2	1:-57	2:-52	3:-64	4:-77	5:-77	6:-86	7:-84	8:-90	#2014-10-21 00:22:12
4	1:-54	2:-69	3:-54	4:-51	5:-73	6:0	7:-82	8:0	#2014-11-03 11:43:14
1	1:-63	2:-81	3:-84	4:-66	5:-76	6:-82	7:0	8:0	#2014-11-15 16:10:03
4	1:-57	2:-55	3:-59	4:-47	5:-67	6:-83	7:-82	8:0	#2014-11-14 00:33:19
4	1:-52	2:-38	3:-48	4:-54	5:-73	6:-88	7:0	8:0	#2014-11-13 13:12:35
4	1:-60	2:-52	3:-88	4:-55	5:-70	6:-86	7:-82	8:0	#2014-11-14 11:46:10
4	1:-54	2:-55	3:-58	4:-60	5:-73	6:-83	7:-77	8:-83	#2014-10-17 18:56:02
4	1:-50	2:-36	3:-46	4:-51	5:-70	6:-73	7:-75	8:0	#2014-10-31 16:43:34
4	1:-63	2:-51	3:-55	4:-69	5:-67	6:-84	7:-81	8:0	#2014-11-11 12:39:29
4	1:-57	2:-49	3:-57	4:-65	5:-77	6:-83	7:-82	8:0	#2014-10-25 17:56:23
4	1:-52	2:-47	3:-57	4:-59	5:-73	6:-73	7:-78	8:0	#2014-10-27 22:20:38
4	1:-59	2:-44	3:-54	4:-60	5:-79	6:-74	7:-76	8:0	#2014-11-05 23:10:31
4	1:-89	2:-50	3:-60	4:-57	5:-77	6:-82	7:-76	8:0	#2014-11-04 00:03:54
4	1:-60	2:-48	3:-65	4:-76	5:-74	6:-85	7:-74	8:0	#2014-11-12 12:15:17
1	1:-43	2:-44	3:-49	4:-64	5:-71	6:-73	7:-87	8:0	#2014-10-15 10:12:48
4	1:-55	2:-42	3:-58	4:-53	5:-64	6:-76	7:-72	8:-83	#2014-10-14 10:50:38
4	1:-55	2:-45	3:-53	4:-50	5:-80	6:-78	7:-85	8:0	#2014-11-05 18:22:34
2	1:-57	2:-45	3:-64	4:-73	5:-76	6:-78	7:-79	8:0	#2014-11-05 11:53:59
4	1:-62	2:-63	3:-51	4:-59	5:-70	6:-83	7:0	8:0	#2014-11-15 14:35:57
1	1:-54	2:-53	3:-52	4:-59	5:-70	6:-70	7:-82	8:-86	#2014-10-15 10:15:54
1	1:-41	2:-46	3:-49	4:-71	5:-77	6:-85	7:-82	8:0	#2014-10-26 18:07:47
2	1:-56	2:-50	3:-61	4:-74	5:-76	6:-81	7:0	8:0	#2014-11-14 20:25:52
1	1:-48	2:-57	3:-52	4:-65	5:-77	6:-81	7:-86	8:0	#2014-10-27 20:39:37
1	1:-69	2:-49	3:-52	4:-62	5:-75	6:-83	7:-80	8:0	#2014-11-11 18:15:06
2	1:-59	2:-52	3:-69	4:0	5:-81	6:-81	7:-86	8:0	#2014-11-12 23:35:56
4	1:-57	2:-45	3:-58	4:-52	5:-71	6:-80	7:-74	8:0	#2014-11-15 13:51:11
4	1:-51	2:-43	3:-53	4:-57	5:-65	6:-70	7:-81	8:-83	#2014-10-20 12:38:06
1	1:-51	2:-49	3:-48	4:-59	5:-72	6:-85	7:-83	8:-89	#2014-10-24 21:46:58
1	1:-45	2:-50	3:-61	4:-62	5:-68	6:-86	7:-83	8:-87	#2014-10-22 22:53:23
4	1:-51	2:-81	3:-47	4:-69	5:-68	6:-76	7:-75	8:0	#2014-10-27 11:53:58
4	1:-61	2:-51	3:-87	4:-64	5:-74	6:-83	7:-77	8:0	#2014-11-13 19:46:49
1	1:-59	2:-54	3:-68	4:-65	5:-79	6:0	7:-85	8:0	#2014-11-09 22:29:23
1	1:-42	2:-57	3:-49	4:-68	5:-82	6:-79	7:-88	8:0	#2014-10-26 14:34:00
4	1:-55	2:-50	3:-64	4:-67	5:-73	6:-81	7:-86	8:0	#2014-11-06 20:40:10
1	1:-51	2:-46	3:-49	4:-82	5:-80	6:-81	7:-89	8:0	#2014-11-08 20:38:25
Last	1:action	2:wrong	3:-55	4:-46	5:-59	6:-57	7:-75	8:-83	#-77 0
4	1:-58	2:-49	3:-59	4:-44	5:-68	6:-79	7:-75	8:0	#2014-10-27 11:28:11
4	1:-61	2:-49	3:-55	4:-64	5:-73	6:-85	7:-88	8:0	#2014-11-14 11:20:11
2	1:-54	2:-54	3:-65	4:-77	5:-84	6:-83	7:-89	8:0	#2014-11-16 15:58:49
4	1:-55	2:-49	3:-57	4:0	5:-68	6:-76	7:-88	8:0	#2014-11-04 18:48:08
4	1:-50	2:-39	3:-51	4:-59	5:-74	6:-76	7:-78	8:-83	#2014-10-24 11:04:31
4	1:-59	2:-48	3:-52	4:-56	5:-67	6:-74	7:-76	8:-87	#2014-10-22 14:15:19
1	1:-48	2:-41	3:-49	4:-75	5:-66	6:0	7:-81	8:0	#2014-10-25 19:06:08
4	1:-45	2:-86	3:-47	4:-57	5:-65	6:-71	7:-81	8:-77	#2014-10-21 18:06:23
4	1:-59	2:-51	3:-48	4:-53	5:-66	6:-82	7:-75	8:0	#2014-11-14 11:47:12
4	1:-57	2:-39	3:-56	4:-61	5:-89	6:0	7:-77	8:0	#2014-10-13 23:52:04
1	1:-50	2:-57	3:-55	4:-72	5:-78	6:-86	7:-88	8:0	#2014-10-27 19:10:33
4	1:-49	2:-40	3:-58	4:-58	5:-67	6:-77	7:-83	8:-81	#2014-10-19 13:44:54
1	1:-49	2:-47	3:-51	4:-69	5:-81	6:0	7:-82	8:0	#2014-11-12 15:12:03
1	1:-54	2:-55	3:-61	4:-92	5:-85	6:-81	7:-84	8:0	#2014-10-28 21:39:43
4	1:-56	2:-51	3:-64	4:-53	5:-67	6:0	7:-77	8:0	#2014-11-15 13:22:33
1	1:-43	2:-47	3:-53	4:-73	5:-75	6:-87	7:-83	8:0	#2014-10-26 18:07:43
1	1:-55	2:-59	3:-57	4:-58	5:-70	6:-81	7:-79	8:0	#2014-11-07 11:32:51
1	1:-49	2:-43	3:-54	4:-57	5:-90	6:-87	7:-84	8:0	#2014-11-09 14:27:48
1	1:-54	2:-47	3:-52	4:-68	5:-78	6:-76	7:-68	8:0	#2014-11-11 17:09:59
4	1:-58	2:-45	3:-52	4:-63	5:-70	6:-82	7:-83	8:-84	#2014-10-12 20:08:42
1	1:-66	2:-56	3:-49	4:-64	5:-75	6:-83	7:-86	8:0	#2014-10-13 23:37:33
4	1:-59	2:-44	3:-54	4:-63	5:-72	6:-83	7:-87	8:0	#2014-11-12 18:34:46
4	1:-67	2:-44	3:-49	4:-55	5:-71	6:-87	7:-86	8:0	#2014-11-05 18:23:01
4	1:-61	2:-49	3:-64	4:-58	5:-64	6:-84	7:-84	8:0	#2014-11-08 10:42:12
4	1:-60	2:-48	3:-61	4:-69	5:-78	6:-80	7:-83	8:0	#2014-11-06 20:36:14
4	1:-59	2:-53	3:-53	4:-73	5:-76	6:-80	7:-79	8:0	#2014-11-15 09:44:00
1	1:-84	2:-46	3:-48	4:-65	5:-70	6:-81	7:-85	8:0	#2014-11-10 00:24:12
4	1:-51	2:-49	3:-52	4:-64	5:-69	6:-82	7:-87	8:0	#2014-10-29 11:28:44
2	1:-56	2:-51	3:-59	4:-64	5:-80	6:-79	7:-82	8:0	#2014-10-26 12:30:07
4	1:-48	2:-41	3:-54	4:-47	5:-65	6:-86	7:-80	8:0	#2014-11-13 20:04:10
4	1:-60	2:-55	3:-58	4:-71	5:-77	6:0	7:-86	8:0	#2014-11-09 14:31:25
4	1:-45	2:-32	3:-46	4:-41	5:-65	6:-67	7:-75	8:0	#2014-11-11 00:02:59
2	1:-63	2:-51	3:-55	4:-69	5:-67	6:-84	7:-81	8:0	#2014-11-11 12:42:19
4	1:-54	2:-52	3:-56	4:-57	5:-71	6:-77	7:-88	8:0	#2014-11-12 18:24:24
4	1:-58	2:-51	3:-56	4:-64	5:-74	6:-76	7:-88	8:0	#2014-11-12 18:24:28
1	1:-46	2:-51	3:-53	4:-69	5:-79	6:-88	7:-83	8:0	#2014-10-25 23:44:10
2	1:-56	2:-54	3:-55	4:-72	5:-71	6:0	7:-83	8:0	#2014-11-14 00:59:10
1	1:-44	2:-46	3:-51	4:-65	5:-77	6:-76	7:-77	8:0	#2014-11-15 09:51:15
4	1:-50	2:-53	3:-43	4:-49	5:-68	6:-83	7:-79	8:0	#2014-11-11 12:03:24
4	1:-59	2:-45	3:-49	4:-56	5:-72	6:-86	7:-84	8:0	#2014-11-07 12:20:31
4	1:-58	2:-57	3:-55	4:-64	5:-77	6:-86	7:-82	8:0	#2014-11-12 19:15:13
4	1:-51	2:-54	3:-50	4:-69	5:-70	6:0	7:-83	8:-87	#2014-10-31 22:36:51
2	1:-46	2:-53	3:-63	4:-71	5:-77	6:-86	7:-83	8:0	#2014-10-31 22:32:05
